Keyword,Date,Product Name,Price,Page
bars,2020-11-12,"GoMacro MacroBar Organic Vegan Snack Bars - Cherries + Berries (2.0 Ounce Bars, 12 Count)",$26.99,2
bars,2020-11-12,"GoMacro MacroBar Mini Organic Vegan Protein Bars - Nut-Free Variety Pack (0.9 Ounce Bars, 24 Count)",$29.97,2
drinks,2020-11-12,"Neuro SLEEP Peach Apricot, 14.5 Fl Oz (Pack of 12)",$29.99,3
drinks,2020-11-12,"Organic Clean Energy Drink by RUNA, Variety Pack | Refreshing Tea Taste | 10 Calories | Powerful Natural Caffeine | Healthy Energy & Focus | No Crash or Jitters | 12 Oz (Pack of 12)",$29.88,3
drinks,2020-11-12,"Rockstar Energy Drink Pure Zero, Grape, 24 Count",$36.00,3
drinks,2020-11-12,"Bing Beverage Company Bing Cherry, 12- Fl. Oz (Pack of 24)",$44.95,3
drinks,2020-11-12,Good Drinks: Alcohol-Free Recipes for When You're Not Drinking for Whatever Reason,$20.69,3
drinks,2020-11-12,"Rockstar Energy Drink, Recovery Lemonade, 16 Fl Oz (Pack of 24)",$28.32,3
drinks,2020-11-12,Drink: The Intimate Relationship Between Women and Alcohol,$16.99,3
drinks,2020-11-12,Chobani Complete Greek Yogurt Drink Strawberry Cream 10 fl oz,$2.19,3
drinks,2020-11-12,"Premier Protein Clear Protein Drink, Tropical Punch, 16.9 fl oz Bottle, (12 Count)",$27.49,3
drinks,2020-11-12,Drink,$0,3
drinks,2020-11-12,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,3
drinks,2020-11-12,"V8 Sparkling +Energy, Healthy Energy Drink, Natural Energy from Tea, Lemon Lime, 11.5 Ounce Can",$15.15,3
drinks,2020-11-12,"VPX Redline Xtreme, Watermelon, 8 Ounce Bottles, 24 Count",$62.57,3
drinks,2020-11-12,"SKRATCH LABS Sport Hydration Drink Mix, Lemon Lime (46.5 oz, 60 servings) - Natural, Electrolyte Powder Developed for Athletes and Sports Performance, Gluten Free, Vegan, Kosher",$49.00,3
drinks,2020-11-12,"Buddeez Party Top New Beverage Dispenser, 1.75 gallon, Clear",$14.88,3
drinks,2020-11-12,Eat Drink Man Woman,$21.98,3
drinks,2020-11-12,"Yakult Probiotic Drink, 5 ct",$2.84,3
drinks,2020-11-12,"CELSIUS HEAT Performance Energy Drink 6-Flavor Variety Pack, Zero Sugar, 16oz. Can (Pack of 12)",$24.00,3
drinks,2020-11-12,"Core Power fairlife Core Power High Protein Milk Shake, Strawberry Banana, 14 Fl Oz (Pack of 12)",$32.16,3
drinks,2020-11-12,"Ani Energy, Sparkling, Energy Drink, 30 Calorie, Low Sugar, 12 oz. Can (Pack of 12) - Black Cherry",$24.00,3
drinks,2020-11-12,"V8 +Energy Variety Pack, Healthy Energy Drink, Black Cherry and Pomegranate Blueberry, 8 Ounce Can (4 Packs of 6, Total of 24)",$22.26,3
drinks,2020-11-12,"Organic Clean Energy Drink by RUNA, Lime | Refreshing Tea Taste | 10 Calories | Powerful Natural Caffeine | Healthy Energy & Focus | No Crash or Jitters | 8.4 oz (Pack of 24)",$37.99,3
drinks,2020-11-12,"Organic Clean Energy Drink by RUNA, Lime | Refreshing Tea Taste | 10 Calories | Powerful Natural Caffeine | Healthy Energy & Focus | No Crash or Jitters | 8.4 oz (Pack of 24)",$37.99,1
drinks,2020-11-12,"V8 +Energy Variety Pack, Healthy Energy Drink, Pomegranate Blueberry, Orange Pineapple, Peach Mango, Black Cherry, 8 Oz Can (4 Packs of 6, Total of 24)",$41.97,1
drinks,2020-11-12,"Monster Energy Ultra Sunrise, Sugar Free Energy Drink, 16 Ounce (Pack of 24)",$33.98,1
drinks,2020-11-12,"CELSIUS Fitness Drink Variety Pack, Zero Sugar, 12oz. Slim Can (Pack of 12)",$23.99,1
drinks,2020-11-12,"Monster Energy Drink, Green, Original, 16 Ounce (Pack of 24)",$33.99,1
drinks,2020-11-12,"Reign Total Body Fuel, Orange Dreamsicle, Fitness & Performance Drink, 16 Fl Oz (Pack of 12)",$18.98,1
drinks,2020-11-12,"BODYARMOR Sports Drink Sports Beverage, Fruit Punch, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, No Preservatives, Perfect For Athletes, 16 Fl Oz (Pack of 12)",$11.96,1
drinks,2020-11-12,"Sparkling Ice Purple Variety Pack, 17 fl oz, 12 count (Black Raspberry, Cherry Limeade, Orange Mango, Kiwi Strawberry)",$9.98,1
drinks,2020-11-12,"V8 +Energy, Healthy Energy Drink, Natural Energy from Tea, Peach Mango, 8 Ounce Can (4 Packs of 6, Total of 24)",$14.96,1
drinks,2020-11-12,"Monster Rehab Tea + Lemonade + Energy, Energy Iced Tea, 15.5 Ounce (Pack of 24)",$38.49,1
drinks,2020-11-12,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,1
drinks,2020-11-12,"V8 Sparkling +Energy, Healthy Energy Drink, Natural Energy from Tea, Lemon Lime, 11.5 Ounce Can",$15.15,1
drinks,2020-11-12,"Bai Coconut Flavored Water, Cocofusions Variety Pack II, 18 Fluid Ounce Bottles, 12 Count, 3 each of Andes Coconut Lime, Madagascar Coconut Mango, Molokai Coconut, Puna Coconut Pineapple",$15.94,1
drinks,2020-11-12,"Monster Energy Zero Sugar, Low Calorie Energy Drink, 16 Ounce (Pack of 24)",$45.99,1
drinks,2020-11-12,"Rockstar Energy Drink Pure Zero Energy Drink, Punched, 16 Fluid Ounce (Pack of 24) (6930010)",$27.00,1
drinks,2020-11-12,"Fairlife Core Power High Protein Milk Shake, Chocolate, 14 FL Oz Pack of 12",$30.23,1
drinks,2020-11-12,"VPX Bang Radical Skadattle Energy Drink, 0 Calories, Sugar Free with Super Creatine, 16 Fl Oz (Pack of 12)",$23.76,1
drinks,2020-11-12,"Core Power Elite High Protein Shakes (42g), chocolate, Ready to Drink for Workout Recovery, 14 fl oz Bottles (12 Pack)",$35.88,1
drinks,2020-11-12,"CELSIUS Cranberry Lemon On-the-Go Powder Stick Packs, Zero Sugar (14 Sticks per Pack)",$11.96,1
drinks,2020-11-12,"Monster Energy, Lo-Carb Monster, Low Carb Energy Drink, 16 Ounce (Pack of 24)",$38.49,1
drinks,2020-11-12,"Neuro SLEEP Peach Apricot, 14.5 Fl Oz (Pack of 12)",$29.99,1
drinks,2020-11-12,"Organic Clean Energy Drink by RUNA, Variety Pack | Refreshing Tea Taste | 10 Calories | Powerful Natural Caffeine | Healthy Energy & Focus | No Crash or Jitters | 12 Oz (Pack of 12)",$29.88,1
drinks,2020-11-12,"V8 +Energy Variety Pack, Healthy Energy Drink, Black Cherry and Pomegranate Blueberry, 8 Ounce Can (4 Packs of 6, Total of 24)",$22.26,2
drinks,2020-11-12,"Organic Clean Energy Drink by RUNA, Blood Orange | Refreshing Tea Taste | 10 Calories | Powerful Natural Caffeine | Healthy Energy & Focus | No Crash or Jitters | 8.4 oz (Pack of 24)",$37.99,2
drinks,2020-11-12,"Reign Inferno Watermelon Warlord, Thermogenic Fuel, Fitness & Performance Drink, 16 Ounce (Pack Of 12)",$23.99,2
drinks,2020-11-12,"Amp Energy, Original, Caffeine, B Vitamins, 16 Fl Oz. Cans (12 Pack)",$19.99,2
drinks,2020-11-12,"Rockstar Energy Drink, Orange Recovery, 16 Fl Oz (Pack of 24)",$27.00,2
drinks,2020-11-12,"Zipfizz Healthy Energy Drink Mix, Hydration with B12 and Multi Vitamins, Variety Pack, 30 Count, 0.38 Ounce (Pack of 30)",$27.99,2
drinks,2020-11-12,"Amazon Brand - Solimo Silver Energy Drink, Sugar Free, 16 Fluid Ounce (Pack of 24)",$27.73,2
drinks,2020-11-12,"Hiball Energy Grapefruit Sparkling Energy Water, Zero Sugar and Zero Calorie Energy Drink, 16 Fluid Ounce Cans, 8 Count",$20.00,2
drinks,2020-11-12,"Monster Energy Juice Monster Khaotic, Energy + Juice, Energy Drink, 16 Ounce (Pack Of 24)",$39.99,2
drinks,2020-11-12,"V8 Sparkling +Energy, Healthy Energy Drink, Natural Energy from Tea, Orange Pineapple, 11.5oz Ounce Can (Pack of 12)",$14.82,2
drinks,2020-11-12,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,2
drinks,2020-11-12,"V8 Sparkling +Energy, Healthy Energy Drink, Natural Energy from Tea, Lemon Lime, 11.5 Ounce Can",$15.15,2
drinks,2020-11-12,"Rockstar Energy Drink, Original, 16oz Cans (12 Pack) (Packaging May Vary)",$17.99,2
drinks,2020-11-12,"Zevia Zero Calorie Energy Drink, Variety Pack, 12 Ounce Cans (Pack of 12)",$19.99,2
drinks,2020-11-12,"Fairlife Core Power Elite High Protein Shake 42g, Vanilla, Ready To Drink for Workout Recovery, 14 FL Oz Bottles 12 Pack",$39.36,2
drinks,2020-11-12,"Red Bull Red Bull Energy Drink, 6 Pack of 8.4 Fl Oz",$9.69,2
drinks,2020-11-12,"Bai Flavored Water, Rainforest Variety Pack, Antioxidant Infused Drinks, 18 Fluid Ounce Bottles, 12 Count, 3 Each of Brasilia Blueberry, Costa Rica Clementine, Malawi Mango, Sumatra Dragonfruit",$23.88,2
drinks,2020-11-12,"BODYARMOR LYTE Sports Drink Low-Calorie Sports Beverage, Peach Mango, Natural Flavors With Vitamins, Potassium-Packed Electrolytes, No Preservatives, Perfect For Athletes, 16 Fl Oz (Pack of 12)",$13.44,2
drinks,2020-11-12,"Do or Drink - Party Card Game - for College, Camping, 21st Birthday, Parties - Funny for Men & Women",$29.99,2
drinks,2020-11-12,"Truth or Drink - Fun Drinking Card Game for Adults, Great for Parties and Game Night",$35.00,2
drinks,2020-11-12,"Neuro SLEEP Peach Apricot, 14.5 Fl Oz (Pack of 12)",$29.99,2
drinks,2020-11-12,"Organic Clean Energy Drink by RUNA, Variety Pack | Refreshing Tea Taste | 10 Calories | Powerful Natural Caffeine | Healthy Energy & Focus | No Crash or Jitters | 12 Oz (Pack of 12)",$29.88,2
water,2020-11-12,"LIFEWTR Premium Purified Water, 16.9 Fl Oz (Pack of 12)",$10.98,1
water,2020-11-12,"LIFEWTR Premium Purified Water, pH Balanced with Electrolytes For Taste, 23.7 Fl Oz Flip Cap Bottles, 700 mL (12 Count)",$14.99,1
water,2020-11-12,"Essentia Water, Ionized Alkaline Bottled Water; Electrolytes for Taste, Ionized Hydration, pH 9.5 or Higher, 33.8 Fl Oz, Pack of 12",$19.89,1
water,2020-11-12,"evian Natural Spring Water, Naturally Filtered Spring Water in Large Bottles, 33.81 Fl Oz (Pack of 12)",$15.93,1
water,2020-11-12,"Fiji Natural Artesian Water, 16.9 Fl Oz",$27.96,1
water,2020-11-12,"CORE Hydration, 30.4 Fl. Oz (Pack of 12), Nutrient Enhanced Water, Perfect 7.4 Natural pH, Ultra-Purified With Electrolytes and Minerals, Cup Cap For Sharing",$15.00,1
water,2020-11-12,"Zico Natural 100% Coconut Water Drink, No Sugar Added Gluten Free, 16.9 Fl Oz, 12 Pack",$18.49,1
water,2020-11-12,"Fiji Natural Artesian Water, 50.7 Fl Oz",$34.68,1
water,2020-11-12,"Nestlé Pure Life Bottled Purified Water, 16.9 oz. Bottles, 24/Case",$0,1
water,2020-11-12,"evian Natural Spring Water 500 mL/16.9 Fl Oz (Pack of 24), Naturally Filtered Spring Water in Individual-Sized Plastic Bottles",$23.92,1
water,2020-11-12,"MWF Refrigerator Water Filter Replacement for GE MWF, MWFP, MWFA, MWFAP, MWFINT, GWF, GWF01, GWF06, GWFA, HWF, HWFA, FMG-1, FMG 2 filters",$40.99,1
water,2020-11-12,"Trimino Protein Infused Water, 3-Flavor Variety Pack, 16 Ounce (Pack of 12)",$19.99,1
water,2020-11-12,"FIJI Natural Artesian Water, 33.8 Fl Oz (Pack of 12)",$21.36,1
water,2020-11-12,Water For Elephants,$3.99,1
water,2020-11-12,"Deer Park  (24 Pack) 100% Natural Spring Water, 16.9-ounce plastic bottles",$0,1
water,2020-11-12,"Ice Mountain Brand Natural Spring Water,16.9 Fl Oz (24 Pack)",$4.99,1
water,2020-11-12,"Crystal Geyser, Alpine Spring Water, 128 Fl Oz",$1.99,1
water,2020-11-12,GE RPWFE Refrigerator Water Filter,$43.48,1
water,2020-11-12,"EveryDrop by Whirlpool Refrigerator Water Filter 1, EDR1RXD1 (Pack of 1)",$39.11,1
water,2020-11-12,"EveryDrop by Whirlpool Refrigerator Water Filter 2, EDR2RXD1 (Pack of 1)",$39.39,1
water,2020-11-12,MWF Refrigerator Water Filter for GE Replacement Compatible With GE Smartwater MWF MWFP MWFA GWF Refrigerator Water Filter (2 Packs),$43.99,1
water,2020-11-12,"JUST Water, Premium Pure Still Spring Water in an Eco-Friendly BPA Free Plant-Based Bottle - Naturally Alkaline, High 8.0 pH - Fully Recyclable Boxed Water Carton, 11.2 Fluid Ounces (Pack of 24)",$29.49,1
water,2020-11-12,"JUST Water, Premium Pure Still Spring Water in an Eco-Friendly BPA Free Plant-Based Bottle - Naturally Alkaline, High 8.0 pH - Fully Recyclable Boxed Water Carton, 11.2 Fluid Ounces (Pack of 24)",$29.49,2
water,2020-11-12,"MWF Refrigerator Water Filter Replacement for GE MWF, MWFP, MWFA, MWFAP, MWFINT, GWF, GWF01, GWF06, GWFA, HWF, HWFA, FMG-1, FMG 2 filters",$40.99,2
water,2020-11-12,"Every Drop by Whirlpool Refrigerator Water Filter 4, EDR4RXD1 (Pack of 1)",$44.98,2
water,2020-11-12,"ZeroWater 5-Stage Replacement Filter, 2-Pack, White",$0,2
water,2020-11-12,"GE RPWFE Refrigerator Water Filter, White Green, Pack of 2",$96.93,2
water,2020-11-12,"Waterpik WP-662 Water Flosser Electric Dental Countertop Professional Oral Irrigator For Teeth, Aquarius, Black",$64.88,2
water,2020-11-12,"Brio Self Cleaning Bottom Loading Water Cooler Water Dispenser – Limited Edition - 3 Temperature Settings - Hot, Cold & Cool Water - UL/Energy Star Approved",$249.99,2
water,2020-11-12,"Frigidaire EPTWFU01 Refrigerator Water Filter, 1 Count, White",$42.65,2
water,2020-11-12,Camco 25ft TASTEPure Heated Drinking Water Hose with Energy Saving Thermostat - Lead and BPA Free (22911),$85.09,2
water,2020-11-12,Samsung HAF-CIN/EXP Refrigerator Water Filter 1 Pack (Packaging may vary),$36.99,2
water,2020-11-12,"LIFEWTR Premium Purified Water, 16.9 Fl Oz (Pack of 12)",$10.98,2
water,2020-11-12,"LIFEWTR Premium Purified Water, pH Balanced with Electrolytes For Taste, 23.7 Fl Oz Flip Cap Bottles, 700 mL (12 Count)",$14.99,2
water,2020-11-12,"EveryDrop by Whirlpool Refrigerator Water Filter 3, EDR3RXD1 (Pack of 1),White",$47.84,2
water,2020-11-12,"Frigidaire ULTRAWF Pure Source Ultra Water Filter, Original, White, 1 Count",$45.00,2
water,2020-11-12,"WaterWipes Unscented Baby Wipes, Sensitive and Newborn Skin, 9 Packs (540 Wipes)",$26.63,2
water,2020-11-12,"Bosch Electric Mini-Tank Water Heater Tronic 3000 T 4-Gallon (ES4) - Eliminate Time for Hot Water - Shelf, Wall or Floor Mounted",$151.99,2
water,2020-11-12,"LG LT1000P - 6 Month / 200 Gallon Capacity Replacement Refrigerator Water Filter (NSF42, NSF53, and NSF401) ADQ74793501, ADQ75795105, or AGF80300704",$49.00,2
water,2020-11-12,GIRARD 2GWHAM Tankless Water Heater,$518.33,2
water,2020-11-12,General Electric MWF Refrigerator Water Filter,$46.80,2
water,2020-11-12,"PUR Water Pitcher Replacement Filter with Lead Reduction, 3 Pack, Blue",$20.98,2
water,2020-11-12,"Flow Alkaline Spring Water, Organic Watermelon + Lime, 100% Natural Alkaline Water pH 8.1, Electrolytes + Essential Minerals, Eco-Friendly Pack, 100% Recyclable, BPA-Free, Non-GMO, Pack of 12 x 500ml",$14.99,2
water,2020-11-12,"Trimino Protein Infused Water, 3-Flavor Variety Pack, 16 Ounce (Pack of 12)",$19.99,2
water,2020-11-12,"Alkazone Antioxidant Alkaline Bottled Water l Enhanced with Antioxidants l Purified Water with Electrolytes Added for Taste l pH Balanced to 9.5 l 16.9 oz, (Pack of 24)",$44.22,3
water,2020-11-12,Sub-Zero 4204490 Refrigerator Water Filter Replacement Cartridge,$52.00,3
water,2020-11-12,"Avalon Bottom Loading Water Cooler Water Dispenser - 3 Temperature Settings - Hot, Cold & Room Water, Durable Stainless Steel Construction - UL/Energy Star Approved",$192.29,3
water,2020-11-12,"S.Pellegrino Sparkling Natural Mineral Water, 33.8 Fl Oz. (12 Pack)",$19.96,3
water,2020-11-12,"Acqua Panna Natural Spring Water, 16.9 Fl. Oz. Plastic Bottles, Pack of 24",$19.96,3
water,2020-11-12,"Vita Coco Coconut Water, Pure Organic | Refreshing Coconut Taste | Natural Electrolytes | Vital Nutrients | 11.1 Oz (Pack Of 12)",$18.99,3
water,2020-11-12,"Shurflo 2088-554-144 Fresh Water Pump, 12 Volts, 3.5 Gallons Per Minute, 45 Psi",$68.50,3
water,2020-11-12,"Be Water, My Friend: The Teachings of Bruce Lee",$22.18,3
water,2020-11-12,"Whirlpool WHESFC Pro Series – Softener/Whole Home Filter Hybrid, Gray",$590.75,3
water,2020-11-12,"Water Flosser Professional Cordless Dental Oral Irrigator - 300ML Portable and Rechargeable IPX7 Waterproof 3 Modes Water Flosser with Cleanable Water Tank for Home and Travel, Braces & Bridges Care",$37.99,3
water,2020-11-12,"LIFEWTR Premium Purified Water, 16.9 Fl Oz (Pack of 12)",$10.98,3
water,2020-11-12,"LIFEWTR Premium Purified Water, pH Balanced with Electrolytes For Taste, 23.7 Fl Oz Flip Cap Bottles, 700 mL (12 Count)",$14.99,3
water,2020-11-12,"Perrier Carbonated Mineral Water, 16.9 Fl Oz (24 Pack) Plastic Bottles",$14.83,3
water,2020-11-12,"Amazon Brand - Happy Belly Distilled Water, 1 Gallon (128 oz)",$0.99,3
water,2020-11-12,Watts Premier Instant Hot Water Recirculating Pump System with Built-In Timer,$199.00,3
water,2020-11-12,Malibu C Hard Water Wellness Hair Remedy,$3.70,3
water,2020-11-12,"LG LT700P- 6 Month / 200 Gallon Capacity Replacement Refrigerator Water Filter (NSF42 and NSF53) ADQ36006101, ADQ36006113, ADQ75795103, or AGF80300702",$37.15,3
water,2020-11-12,"Poland Spring Origin, 100% Natural Spring Water, 900mL Recycled Plastic Bottle (12 Pack), 30.4 Fl Oz (Pack of 12)",$19.69,3
water,2020-11-12,APEC Water Systems ROES-50 Essence Series Top Tier 5-Stage Certified Ultra Safe Reverse Osmosis Drinking Water Filter System,$189.95,3
water,2020-11-12,"PURELINE DA29-00020B Refrigerator Water Filter Replacement. Compatible with Samsung DA29-00020B-1, DA29-00020B, Haf-Cin Exp, RF4267HARS, RF28HMEDBSR, RF28HFEDBSR, & More Models (3 Pack)",$39.95,3
water,2020-11-12,"Trimino Protein Infused Water, 3-Flavor Variety Pack, 16 Ounce (Pack of 12)",$19.99,3
water,2020-11-12,"MWF Refrigerator Water Filter Replacement for GE MWF, MWFP, MWFA, MWFAP, MWFINT, GWF, GWF01, GWF06, GWFA, HWF, HWFA, FMG-1, FMG 2 filters",$40.99,3
